野,野,野,1,AAA,"ヤ, ショ","の, の〜","ずけ, つけ, ぬ","plains, field, rustic, civilian life","野菜 (やさい): vegetable<br>分野 (ぶんや): field, sphere, realm, division, branch<br>野 (の): plain, field<br>平野 (へいや): plain, open field<br>野党 (やとう): opposition party, political opposition, opposition",2,120
量,量,量,1,AAA,リョウ,はか·る,かず,"quantity, measure, weight, amount, consider, estimate, surmise","重量 (じゅうりょう): weight<br>測量 (そくりょう): measurement, surveying<br>分量 (ぶんりょう): amount, quantity<br>微量 (びりょう): minuscule amount, extremely small quantity<br>熱量 (ねつりょう): quantity of heat, heat value, calorific value, calories",4,469
金,金,金,1,AAA,"キン, コン, ゴン","かね, かな〜, 〜がね","かん, きむ, こ, この, ん",gold,"お金 (おかね): money<br>金持ち (かねもち): rich person<br>金融 (きんゆう): finance, financing, credit transacting, loaning of money, circulation of money<br>料金 (りょうきん): fee, charge, fare<br>金額 (きんがく): amount of money",1,53
針,針,针,2,AAB,シン,はり,は,"needle, pin, staple, stinger","針 (はり): needle, pin<br>方針 (ほうしん): policy, course, plan (of action), principle<br>針金 (はりがね): wire<br>針路 (しんろ): course, direction",6,505
釣,釣,钓,2,AAB,チョウ,"つ·る, つ·り, つ·り〜",つり,"angling, fish, catch, allure, ensnare","釣る (つる): to fish, to angle, to catch<br>釣り (つり): fishing, angling<br>釣鐘 (つりがね): temple bell, hanging bell, funeral bell",8,1542
鈍,鈍,钝,2,AAB,ドン,"にぶ·い, にぶ·る, にぶ〜, なま·る, なまく·ら",,"dull, slow, foolish, blunt","鈍い (にぶい): dull (e.g. a knife), blunt<br>鈍感 (どんかん): thickheaded, insensitive, dull, thick-skinned<br>鈍る (にぶる): to become blunt, to grow dull",8,1574
鈴,鈴,铃,2,AAB,"レイ, リン",すず,ず,"small bell, buzzer",鈴 (すず): bell (often globular),8,880
鉄,鐵,铁,5,ABC,テツ,くろがね,"けん, てっ",iron,"地下鉄 (ちかてつ): underground train, subway<br>鉄道 (てつどう): railroad, railway, rail transport<br>鉄 (てつ): iron (Fe)<br>私鉄 (してつ): private railway<br>鉄砲 (てっぽう): gun",3,672
鉛,鉛,铅,2,AAB,エン,なまり,,lead,鉛筆 (えんぴつ): pencil<br>鉛 (なまり): lead (Pb),8,1710
鉢,鉢,钵,2,AAB,"ハチ, ハツ",,,"bowl, rice tub, pot, crown","鉢 (はち): bowl, pot, basin",8,1890
鉱,鑛,矿,5,ABC,コウ,あらがね,,"mineral, ore","炭鉱 (たんこう): coal mine, coal pit<br>鉱物 (こうぶつ): mineral<br>鉱山 (こうざん): mine (ore)<br>鉱業 (こうぎょう): mining industry",5,1376
銀,銀,银,2,AAB,ギン,しろがね,"うん, かな, かね",silver,"銀行 (ぎんこう): bank, banking institution<br>銀 (ぎん): silver (Ag)",3,395
銃,銃,铳,2,AAB,ジュウ,つつ,,"gun, arms","銃 (じゅう): gun, rifle, small arms",8,1013
銅,銅,铜,2,AAB,ドウ,あかがね,,copper,銅 (どう): copper (Cu),5,1505
銑,銑,铣,2,AAB,セン,,,pig iron,,9,
銘,銘,铭,2,AAB,メイ,,"たか, み, め","inscription, signature (of artisan)",,8,1394
銭,錢,钱,5,ABC,"セン, ゼン","ぜに, すき",,"coin, .01 yen, money","金銭 (きんせん): money, cash<br>小銭 (こぜに): small change, coins",5,1008
鋭,鋭,锐,2,AAB,エイ,するど·い,とし,"pointed, sharpness, edge, weapon, sharp, violent","鋭い (するどい): sharp (blade), pointed",8,1395
鋳,鑄,铸,5,ABC,"チュウ, イ, シュ, シュウ",い·る,,"casting, mint",,8,2005
鋼,鋼,钢,2,AAB,コウ,はがね,,steel,鉄鋼 (てっこう): iron and steel,6,1246
錘,錘,锤,2,AAB,スイ,"つむ, おもり",,"weight, plumb bob, sinker, spindle",,9,
錠,錠,锭,2,AAB,ジョウ,,,"lock, fetters, shackles","手錠 (てじょう): handcuffs, manacles",8,1934
錬,鍊,炼,5,ABC,レン,ね·る,,"tempering, refine, drill, train, polish",,8,2221
錯,錯,错,2,AAB,"サク, シャク",,,"confused, mix, be in disorder","錯覚 (さっかく): optical illusion, hallucination<br>錯誤 (さくご): mistake, error, discrepancy",8,1740
録,錄,录,5,ABC,ロク,"しる·す, と·る",,record,"記録 (きろく): record, minutes, document<br>録音 (ろくおん): (audio) recording<br>登録 (とうろく): registration, accession, register, entry, record<br>目録 (もくろく): catalogue, catalog, inventory, index, list<br>付録 (ふろく): appendix, supplement, annex, extra (of a newspaper or magazine)",4,546
鍛,鍛,锻,2,AAB,タン,きた·える,か,"forge, discipline, train","鍛える (きたえる): to forge, to temper",8,1793
鎖,鎖,锁,2,AAB,サ,"くさり, とざ·す",,"chain, irons, connection","鎖 (くさり): chain, chains<br>閉鎖 (へいさ): closing, closure, shutdown, lockout<br>封鎖 (ふうさ): blockade, lockdown, sealing off (an area)",8,1250
鎮,鎮,镇,2,AAB,チン,"しず·める, しず·まる, おさえ","しげ, じん, ちか, しん","tranquilize, ancient peace-preservation centers",,8,1617
鏡,鏡,镜,2,AAB,"キョウ, ケイ",かがみ,"あき, かが, かがん","mirror, speculum, barrel-head, round rice-cake offering","眼鏡 (めがね): glasses, eyeglasses, spectacles<br>鏡 (かがみ): mirror, looking-glass<br>望遠鏡 (ぼうえんきょう): telescope<br>顕微鏡 (けんびきょう): microscope",4,1506
鐘,鐘,钟,2,AAB,ショウ,かね,,"bell, gong, chimes","鐘 (かね): bell (often a large hanging bell), chime<br>釣鐘 (つりがね): temple bell, hanging bell, funeral bell",8,1681
鑑,鑑,鉴,2,AAB,カン,"かんが·みる, かがみ","あき, あきら","specimen, take warning from, learn from","鑑賞 (かんしょう): appreciation (of art, music, poetry, etc.)<br>図鑑 (ずかん): pictorial book, picture book, illustrated reference book, identification manual, field guide<br>印鑑 (いんかん): stamp, seal<br>年鑑 (ねんかん): yearbook, almanac, annual",8,1391
長,長,长,2,AAB,チョウ,"なが·い, おさ","お, おしゃ, たかし, たけ, な, は, ひさ","long, leader, superior, senior","長い (ながい): long (distance, length)<br>社長 (しゃちょう): company president, manager, director<br>部長 (ぶちょう): head (chief, director) of a section or department<br>課長 (かちょう): section manager, section chief<br>校長 (こうちょう): principal, headmaster",2,12
門,門,门,2,AAB,モン,"かど, と","じょう, も, と, ゆき","gate, counter for cannons","門 (もん): gate<br>専門 (せんもん): speciality, specialty, subject of study, expert, area of expertise<br>正門 (せいもん): main gate, main entrance<br>部門 (ぶもん): division (of a larger group), branch, field, class (subclass), group, category, department",2,452
閉,閉,闭,2,AAB,ヘイ,"と·じる, と·ざす, し·める, し·まる, た·てる",へ,"closed, shut","閉める (しめる): to close, to shut<br>閉まる (しまる): to be shut, to close, to be closed<br>閉じる (とじる): to close (e.g. book, eyes, meeting, etc.), to shut<br>閉会 (へいかい): closure (of a ceremony, event, meeting, etc.)<br>閉鎖 (へいさ): closing, closure, shutdown, lockout",6,951
開,開,开,2,AAB,カイ,"ひら·く, ひら·き, 〜びら·き, ひら·ける, あ·く, あ·ける","はる, か, ひらき","open, unfold, unseal","開始 (かいし): start, commencement, beginning, initiation<br>開放 (かいほう): opening (a door, window, etc.), leaving open<br>展開 (てんかい): development, evolution, progressing, unfolding, (plot) twist<br>開会 (かいかい): opening of a meeting<br>開通 (かいつう): opening (of a new road, railway, etc.), going into operation (e.g. telephone communication), beginning services",3,59
閑,閑,闲,2,AAB,カン,,"が, より",leisure,,8,1994
間,間,间,2,AAB,"カン, ケン","あいだ, ま, あい","ちか, は, はざ, はし","interval, space","時間 (じかん): time<br>週間 (しゅうかん): week<br>間 (あいだ): space (between), gap, interval, distance<br>昼間 (ひるま): daytime, during the day, time from sunrise until sunset, diurnal period<br>間に合う (まにあう): to be in time (for)",2,33
関,關,关,5,ABC,カン,"せき, 〜ぜき, かか·わる, からくり, かんぬき",,"connection, barrier, gateway, involve, concerning","玄関 (げんかん): entrance, front door, entryway, entranceway, entry hall, vestibule, porch, foyer, mud room<br>関係 (かんけい): relation, relationship, connection<br>関心 (かんしん): concern, interest<br>関連 (かんれん): relation, connection, relevance<br>機関 (きかん): engine",4,70
閣,閣,阁,2,AAB,カク,,,"tower, tall building, palace","内閣 (ないかく): cabinet (of a government), ministry",6,444
閥,閥,阀,2,AAB,バツ,,,"clique, lineage, pedigree, faction, clan",,8,1072
閲,閲,阅,2,AAB,エツ,けみ·する,,"review, inspection, revision","閲覧 (えつらん): inspection, reading, perusal",8,1855
闘,鬪,鬪,4,ABB,トウ,"たた, か·う, あらそ·う",と,"fight, war","戦う (たたかう): to make war (on), to wage war (against), to go to war (with), to fight (with), to do battle (against)<br>戦闘 (せんとう): battle, fight, combat<br>奮闘 (ふんとう): hard struggle, strenuous effort",8,751
防,防,防,1,AAA,ボウ,ふせ·ぐ,"あた, う, ほう","ward off, defend, protect, resist","予防 (よぼう): prevention, precaution, protection against<br>消防 (しょうぼう): fire fighting<br>防ぐ (ふせぐ): to defend against, to protect against<br>防止 (ぼうし): prevention, check<br>防犯 (ぼうはん): prevention of crime",5,331
阻,阻,阻,1,AAA,ソ,はば·む,,"thwart, separate from, prevent, obstruct, deter, impede","阻止 (そし): obstruction, check, hindrance, prevention, impediment, interdiction, preemption, blocking<br>阻む (はばむ): to keep someone from doing, to stop, to prevent, to check, to hinder, to obstruct, to oppose, to thwart",8,1280
附,附,附,1,AAA,フ,"つ·ける, つ·く","ずき, づけ","affixed, attach, refer to, append",,8,2396
降,降,降,1,AAA,"コウ, ゴ","お·りる, お·ろす, ふ·る, ふ·り, くだ·る, くだ·す","ふり, ふる","descend, precipitate, fall, surrender","降りる (おりる): to descend (e.g. a mountain), to go down, to come down<br>降る (ふる): to fall (of rain, snow, ash, etc.), to come down<br>降り出す (ふりだす): to begin to rain, to begin to snow<br>以降 (いこう): on and after, as from, hereafter, thereafter, since<br>下降 (かこう): descent, fall, drop, decline, downturn, subsidence",6,596
限,限,限,1,AAA,ゲン,"かぎ·る, かぎ·り, 〜かぎ·り",,"limit, restrict, to best of ability","制限 (せいげん): restriction, restraint, limitation, limit<br>限界 (げんかい): limit, bound<br>限る (かぎる): to restrict, to limit, to confine<br>期限 (きげん): term, period, time frame<br>限度 (げんど): limit, bounds",5,405
陛,陛,陛,1,AAA,ヘイ,,,"highness, steps (of throne)",,6,1429
院,院,院,1,AAA,イン,,,"Inst., institution, temple, mansion, school","病院 (びょういん): hospital, clinic, doctor's office, doctor's surgery, infirmary<br>入院 (にゅういん): hospitalization, hospitalisation<br>退院 (たいいん): leaving hospital, discharge from hospital<br>大学院 (だいがくいん): graduate school<br>寺院 (じいん): Buddhist temple",3,150
陣,陣,阵,2,AAB,ジン,,,"camp, battle array, ranks, position, sudden, brief time",陣 (じん): battle formation,8,828
除,除,除,1,AAA,"ジョ, ジ","のぞ·く, 〜よ·け",,"exclude, division (x/3), remove, abolish, cancel, except","掃除 (そうじ): cleaning, sweeping, dusting, scrubbing<br>削除 (さくじょ): deletion, elimination, erasure, striking out<br>解除 (かいじょ): cancellation, rescinding, release, calling off, lifting (sanctions), delisting<br>控除 (こうじょ): subtraction, deduction (e.g. tax), subsidy<br>排除 (はいじょ): exclusion, removal, rejection, elimination, abatement, lifting (sanctions, etc.)",6,594
陥,陷,陷,4,ABB,カン,"おちい·る, おとしい·れる",,"collapse, fall into, cave in, fall (castle), slide into","欠陥 (けっかん): defect, fault, flaw, deformity, deficiency, shortage, gap",8,1154
陪,陪,陪,1,AAA,バイ,,,"obeisance, follow, accompany, attend on",,8,1917
陰,陰,阴,2,AAB,イン,"かげ, かげ·る",,"shade, yin, negative, sex organs, secret, shadow","日陰 (ひかげ): shade, shadow<br>陰気 (いんき): gloomy, dismal, miserable, melancholy",8,1393
陳,陳,陈,2,AAB,チン,ひ·ねる,のぶ,"exhibit, state, relate, explain","陳列 (ちんれつ): exhibition, display, putting on show",8,1323
陵,陵,陵,1,AAA,リョウ,みささぎ,,"mausoleum, imperial tomb, mound, hill",丘陵 (きゅうりょう): hill,8,1746
陶,陶,陶,1,AAA,トウ,すえ,す,"pottery, porcelain","陶器 (とうき): porcelain (esp. soft-paste porcelain), china, chinaware, earthenware, pottery, ceramics, crockery",8,1680
陸,陸,陆,2,AAB,"リク, ロク",おか,"くが, たち, みち, む, むつ","land, six","陸 (りく): land, shore<br>大陸 (たいりく): continent<br>上陸 (じょうりく): landing, disembarkation, landfall<br>着陸 (ちゃくりく): landing, alighting, touch down<br>内陸 (ないりく): inland",4,736
険,險,险,5,ABC,ケン,けわ·しい,,"precipitous, inaccessible place, impregnable position, steep place, sharp eyes","危険 (きけん): danger, peril, hazard<br>冒険 (ぼうけん): adventure, venture<br>険しい (けわしい): precipitous, rugged, inaccessible, impregnable, steep<br>保険 (ほけん): insurance, guarantee",5,707
